timestamp,BattV_Min_S1_T,VWC_1_raw_S1_T,EC_1_raw_S1_T,T_1_raw_S1_T,VWC_2_raw_S1_T,EC_2_raw_S1_T,T_2_raw_S1_T,VWC_3_raw_S1_T,EC_3_raw_S1_T,T_3_raw_S1_T,BattV_Min_S1_M,VWC_1_raw_S1_M,EC_1_raw_S1_M,T_1_raw_S1_M,VWC_2_raw_S1_M,EC_2_raw_S1_M,T_2_raw_S1_M,VWC_3_raw_S1_M,EC_3_raw_S1_M,T_3_raw_S1_M,BattV_Min_S1_B,VWC_1_raw_S1_B,EC_1_raw_S1_B,T_1_raw_S1_B,VWC_2_raw_S1_B,EC_2_raw_S1_B,T_2_raw_S1_B,VWC_3_raw_S1_B,EC_3_raw_S1_B,T_3_raw_S1_B,BattV_Min_S2_T,VWC_1_raw_S2_T,EC_1_raw_S2_T,T_1_raw_S2_T,VWC_2_raw_S2_T,EC_2_raw_S2_T,T_2_raw_S2_T,VWC_3_raw_S2_T,EC_3_raw_S2_T,T_3_raw_S2_T,BattV_Min_S2_M,VWC_1_raw_S2_M,EC_1_raw_S2_M,T_1_raw_S2_M,VWC_2_raw_S2_M,EC_2_raw_S2_M,T_2_raw_S2_M,VWC_3_raw_S2_M,EC_3_raw_S2_M,T_3_raw_S2_M,BattV_Min_S2_B,VWC_1_raw_S2_B,EC_1_raw_S2_B,T_1_raw_S2_B,VWC_2_raw_S2_B,EC_2_raw_S2_B,T_2_raw_S2_B,VWC_3_raw_S2_B,EC_3_raw_S2_B,T_3_raw_S2_B,BattV_Min_S3_T,VWC_1_raw_S3_T,EC_1_raw_S3_T,T_1_raw_S3_T,VWC_2_raw_S3_T,EC_2_raw_S3_T,T_2_raw_S3_T,VWC_3_raw_S3_T,EC_3_raw_S3_T,T_3_raw_S3_T,BattV_Min_S3_M,VWC_1_raw_S3_M,EC_1_raw_S3_M,T_1_raw_S3_M,VWC_2_raw_S3_M,EC_2_raw_S3_M,T_2_raw_S3_M,VWC_3_raw_S3_M,EC_3_raw_S3_M,T_3_raw_S3_M,BattV_Min_S3_B,VWC_1_raw_S3_B,EC_1_raw_S3_B,T_1_raw_S3_B,VWC_2_raw_S3_B,EC_2_raw_S3_B,T_2_raw_S3_B,VWC_3_raw_S3_B,EC_3_raw_S3_B,T_3_raw_S3_B,BattV_Min_S4_T,VWC_1_raw_S4_T,EC_1_raw_S4_T,T_1_raw_S4_T,VWC_2_raw_S4_T,EC_2_raw_S4_T,T_2_raw_S4_T,VWC_3_raw_S4_T,EC_3_raw_S4_T,T_3_raw_S4_T,BattV_Min_S4_M,VWC_1_raw_S4_M,EC_1_raw_S4_M,T_1_raw_S4_M,VWC_2_raw_S4_M,EC_2_raw_S4_M,T_2_raw_S4_M,VWC_3_raw_S4_M,EC_3_raw_S4_M,T_3_raw_S4_M,BattV_Min_S4_B,VWC_1_raw_S4_B,EC_1_raw_S4_B,T_1_raw_S4_B,VWC_2_raw_S4_B,EC_2_raw_S4_B,T_2_raw_S4_B,VWC_3_raw_S4_B,EC_3_raw_S4_B,T_3_raw_S4_B,temp_air_degF,rh_%,dewpoint_degF,vapor_pressure_psi,solar_rad_Wm2,precip_in,wind_speed_mph,wind_dir_degN,soil_temp_2in_degF,soil_temp_6in_degF,SWC_1_raw_S1_T,SWC_1_raw_S1_M,SWC_1_raw_S1_B,SWC_1_raw_S2_T,SWC_1_raw_S2_M,SWC_1_raw_S2_B,SWC_1_raw_S3_T,SWC_1_raw_S3_M,SWC_1_raw_S3_B,SWC_1_raw_S4_T,SWC_1_raw_S4_M,SWC_1_raw_S4_B,VWC_1_ratio_S1_S2_T,VWC_2_ratio_S1_S2_T,VWC_3_ratio_S1_S2_T,VWC_1_ratio_S1_S2_M,VWC_2_ratio_S1_S2_M,VWC_3_ratio_S1_S2_M,VWC_1_ratio_S1_S2_B,VWC_2_ratio_S1_S2_B,VWC_3_ratio_S1_S2_B,VWC_1_ratio_S3_S4_T,VWC_2_ratio_S3_S4_T,VWC_3_ratio_S3_S4_T,VWC_1_ratio_S3_S4_M,VWC_2_ratio_S3_S4_M,VWC_3_ratio_S3_S4_M,VWC_1_ratio_S3_S4_B,VWC_2_ratio_S3_S4_B,VWC_3_ratio_S3_S4_B,T_1_ratio_S1_S2_T,T_2_ratio_S1_S2_T,T_3_ratio_S1_S2_T,T_1_ratio_S1_S2_M,T_2_ratio_S1_S2_M,T_3_ratio_S1_S2_M,T_1_ratio_S1_S2_B,T_2_ratio_S1_S2_B,T_3_ratio_S1_S2_B,T_1_ratio_S3_S4_T,T_2_ratio_S3_S4_T,T_3_ratio_S3_S4_T,T_1_ratio_S3_S4_M,T_2_ratio_S3_S4_M,T_3_ratio_S3_S4_M,T_1_ratio_S3_S4_B,T_2_ratio_S3_S4_B,T_3_ratio_S3_S4_B,EC_1_ratio_S1_S2_T,EC_2_ratio_S1_S2_T,EC_3_ratio_S1_S2_T,EC_1_ratio_S1_S2_M,EC_2_ratio_S1_S2_M,EC_3_ratio_S1_S2_M,EC_1_ratio_S1_S2_B,EC_2_ratio_S1_S2_B,EC_3_ratio_S1_S2_B,EC_1_ratio_S3_S4_T,EC_2_ratio_S3_S4_T,EC_3_ratio_S3_S4_T,EC_1_ratio_S3_S4_M,EC_2_ratio_S3_S4_M,EC_3_ratio_S3_S4_M,EC_1_ratio_S3_S4_B,EC_2_ratio_S3_S4_B,EC_3_ratio_S3_S4_B,SWC_1_ratio_S1_S2_T,SWC_1_ratio_S1_S2_M,SWC_1_ratio_S1_S2_B,SWC_1_ratio_S3_S4_T,SWC_1_ratio_S3_S4_M,SWC_1_ratio_S3_S4_B
2024-10-27,13.3352,0.1659,0.1998,11.6625,0.1462,0.1987,12.5836,0.1692,0.1775,13.4846,13.2185,0.1129,0.0719,11.8635,0.1496,0.1561,12.8702,0.2178,0.7381,13.6477,13.2084,0.1784,0.6563,12.0192,0.1570,1.0266,13.0371,0.1492,1.2281,13.9172,13.2703,0.0704,0.0849,11.2173,0.1561,0.2402,12.5458,0.2377,0.5146,13.5257,13.2938,0.1132,0.1439,11.7198,0.1174,0.1639,12.6319,0.0839,0.1269,13.4655,13.1433,0.0828,0.0899,11.6273,0.0653,0.1266,12.5146,0.0597,0.0900,13.3943,13.2327,0.3632,0.5615,11.8396,0.3077,0.4072,12.6104,0.3875,0.4675,13.3858,13.1212,0.2496,0.2729,11.6617,0.2407,0.2960,12.1245,0.2401,0.2293,12.4940,13.1714,0.2625,0.2939,11.8177,0.2641,0.3346,12.4713,0.1575,0.1391,13.0490,13.3184,0.2464,0.3355,12.0773,0.2854,0.4213,12.7081,0.3022,0.3310,13.3148,13.2242,0.2409,0.2579,11.3390,0.2107,0.3644,12.2202,0.2467,0.4341,12.8799,13.2878,0.2629,0.9419,11.8348,0.3006,1.3581,12.7124,0.3453,1.6154,13.5481,50.6276,0.6074,35.1016,0.1011,146.7453,0.0000,2.3564,114.6264,52.7244,53.1176,0.1626,0.1745,0.1584,0.1754,0.0996,0.0669,0.3615,0.2426,0.2104,0.2840,0.2362,0.3135,2.3581,0.9367,0.7120,0.9979,1.2742,2.5961,2.1539,2.4022,2.4966,1.4740,1.0783,1.2824,1.0415,1.1458,0.9758,0.9988,0.8786,0.4561,1.0566,1.0035,0.9970,1.0141,1.0190,1.0135,1.0364,1.0419,1.0391,0.9790,0.9922,1.0053,1.0292,1.0032,0.9766,1.0028,0.9813,0.9632,2.3630,0.8273,0.3449,0.4996,0.9523,5.8185,7.3062,8.1107,13.6488,1.6733,0.9665,1.4123,1.0608,0.8183,0.5300,0.3120,0.2464,0.0861,0.9269,1.7523,2.3676,1.2726,1.0304,0.6711
2024-10-28,13.3397,0.1669,0.2031,12.0083,0.1465,0.1997,12.6684,0.1690,0.1768,13.3732,13.2289,0.1138,0.0733,12.2884,0.1496,0.1573,12.9669,0.2189,0.7453,13.5789,13.2023,0.1813,0.6741,12.7756,0.1585,1.0377,13.3786,0.1504,1.2365,13.9863,13.2642,0.0729,0.0899,11.9163,0.1562,0.2427,12.7800,0.2376,0.5177,13.5071,13.3069,0.1141,0.1462,12.0720,0.1177,0.1648,12.7651,0.0837,0.1269,13.4245,13.1339,0.0835,0.0922,12.2587,0.0657,0.1285,12.8447,0.0597,0.0905,13.4861,13.2364,0.3606,0.5632,12.0815,0.3056,0.4067,12.6332,0.3860,0.4657,13.2782,13.2403,0.2446,0.2727,11.9547,0.2377,0.2949,12.2505,0.2386,0.2299,12.4966,13.1664,0.2590,0.2938,12.1259,0.2615,0.3335,12.5766,0.1539,0.1361,13.0037,13.3242,0.2382,0.3300,12.2847,0.2803,0.4187,12.7516,0.3006,0.3303,13.2247,13.2291,0.2345,0.2540,11.7215,0.2073,0.3594,12.3187,0.2434,0.4309,12.8199,13.2869,0.2593,0.9406,12.1744,0.3006,1.3596,12.8296,0.3418,1.5921,13.4919,55.5991,0.5522,37.5086,0.1114,79.6762,0.0000,5.1492,156.9118,52.9743,53.4142,0.1628,0.1753,0.1601,0.1761,0.0998,0.0671,0.3596,0.2399,0.2071,0.2799,0.2321,0.3109,2.2919,0.9380,0.7110,0.9981,1.2715,2.6169,2.1720,2.4119,2.5211,1.5140,1.0905,1.2840,1.0476,1.1503,0.9825,0.9986,0.8699,0.4502,1.0102,0.9914,0.9901,1.0182,1.0158,1.0115,1.0423,1.0416,1.0371,0.9830,0.9907,1.0040,1.0162,0.9967,0.9759,0.9972,0.9804,0.9638,2.2623,0.8227,0.3416,0.5016,0.9544,5.8743,7.3090,8.0763,13.6701,1.7066,0.9711,1.4099,1.0761,0.8237,0.5343,0.3124,0.2453,0.0855,0.9247,1.7575,2.3859,1.2845,1.0364,0.6660
2024-10-29,13.3519,0.1675,0.2047,12.2527,0.1468,0.2008,12.8445,0.1692,0.1773,13.4225,13.2386,0.1146,0.0743,12.6027,0.1502,0.1602,13.1636,0.2206,0.7561,13.6591,13.2111,0.1824,0.6805,12.9861,0.1598,1.0467,13.6271,0.1535,1.2474,14.1470,13.2856,0.0740,0.0892,11.8563,0.1567,0.2440,12.8499,0.2379,0.5214,13.5310,13.3190,0.1146,0.1473,12.2660,0.1180,0.1657,12.9129,0.0840,0.1277,13.4889,13.1171,0.0840,0.0935,12.5690,0.0662,0.1299,13.1035,0.0599,0.0911,13.6438,13.2418,0.3583,0.5589,12.0267,0.3036,0.4055,12.6269,0.3851,0.4646,13.2370,13.1291,0.2417,0.2714,12.0907,0.2356,0.2932,12.3359,0.2376,0.2306,12.5322,13.1681,0.2620,0.2984,12.1958,0.2592,0.3319,12.6255,0.1506,0.1337,13.0170,13.3450,0.2349,0.3267,12.3281,0.2761,0.4164,12.7962,0.2993,0.3303,13.2224,13.2272,0.2315,0.2517,11.8493,0.2041,0.3553,12.4346,0.2403,0.4283,12.8772,13.2813,0.2602,0.9496,12.2168,0.3005,1.3589,12.8417,0.3378,1.5740,13.4692,51.0403,0.6446,38.3416,0.1171,122.7641,0.2173,7.6950,165.4247,52.3821,52.8359,0.1632,0.1765,0.1623,0.1766,0.1001,0.0675,0.3580,0.2381,0.2056,0.2774,0.2291,0.3091,2.2635,0.9368,0.7114,0.9997,1.2735,2.6274,2.1697,2.4133,2.5634,1.5258,1.0997,1.2868,1.0411,1.1572,0.9902,1.0071,0.8627,0.4459,1.0341,0.9996,0.9920,1.0276,1.0194,1.0126,1.0336,1.0400,1.0369,0.9754,0.9868,1.0011,1.0135,0.9925,0.9740,0.9995,0.9832,0.9664,2.2968,0.8229,0.3401,0.5047,0.9671,5.9189,7.2784,8.0567,13.6902,1.7107,0.9738,1.4067,1.0729,0.8270,0.5389,0.3142,0.2442,0.0849,0.9240,1.7627,2.4040,1.2908,1.0402,0.6653
2024-10-30,13.4198,0.1665,0.2005,11.6248,0.1465,0.1987,12.5155,0.1693,0.1771,13.2865,13.3107,0.1138,0.0726,11.8788,0.1505,0.1614,12.8659,0.2243,0.7687,13.5396,13.2955,0.1785,0.6559,11.5564,0.1579,1.0286,12.8572,0.1535,1.2433,13.8082,13.4060,0.0730,0.0846,10.8328,0.1565,0.2409,12.3507,0.2393,0.5220,13.2904,13.3911,0.1141,0.1442,11.4774,0.1179,0.1640,12.5673,0.0847,0.1287,13.3333,13.1962,0.0831,0.0875,11.3655,0.0656,0.1270,12.5021,0.0600,0.0894,13.3590,13.3096,0.3575,0.5471,11.1377,0.3017,0.3990,12.1787,0.3836,0.4609,13.0101,13.2415,0.2427,0.2681,11.6430,0.2335,0.2883,12.0779,0.2370,0.2296,12.3704,13.2511,0.2705,0.3026,11.5928,0.2598,0.3296,12.3046,0.1480,0.1308,12.8494,13.4282,0.2413,0.3295,11.7105,0.2735,0.4102,12.3997,0.2983,0.3277,13.0057,13.3066,0.2369,0.2534,11.2530,0.2024,0.3491,12.1583,0.2379,0.4238,12.7422,13.3372,0.2670,0.9655,11.4198,0.2996,1.3444,12.4343,0.3336,1.5466,13.2525,40.5066,0.8214,35.1541,0.1008,99.1707,0.0689,2.5233,151.4142,50.3370,50.9992,0.1629,0.1782,0.1609,0.1770,0.1004,0.0672,0.3566,0.2376,0.2066,0.2779,0.2288,0.3084,2.2804,0.9357,0.7075,0.9972,1.2761,2.6474,2.1475,2.4073,2.5590,1.4814,1.1028,1.2859,1.0221,1.1538,0.9965,1.0132,0.8671,0.4436,1.0774,1.0134,0.9997,1.0350,1.0238,1.0155,1.0174,1.0284,1.0336,0.9509,0.9821,1.0003,1.0333,0.9965,0.9735,1.0164,0.9896,0.9696,2.3722,0.8247,0.3394,0.5032,0.9842,5.9740,7.5010,8.1012,13.9103,1.6603,0.9726,1.4064,1.0552,0.8268,0.5425,0.3135,0.2451,0.0846,0.9201,1.7755,2.3947,1.2832,1.0379,0.6697
2024-10-31,13.4146,0.1643,0.1921,10.4298,0.1454,0.1930,11.6789,0.1689,0.1745,12.7964,13.3052,0.1122,0.0693,10.5231,0.1498,0.1588,12.0064,0.2280,0.7738,13.0025,13.2927,0.1738,0.6229,9.7942,0.1544,0.9934,11.5494,0.1504,1.2222,12.9422,13.4061,0.0721,0.0824,9.2574,0.1557,0.2342,11.3338,0.2406,0.5173,12.6711,13.3863,0.1125,0.1374,9.9678,0.1169,0.1591,11.5906,0.0851,0.1275,12.7221,13.2079,0.0815,0.0809,9.4611,0.0646,0.1210,11.1336,0.0596,0.0865,12.4628,13.2717,0.3566,0.5292,9.7797,0.2997,0.3879,11.2820,0.3826,0.4530,12.4499,13.1892,0.2419,0.2599,10.5859,0.2321,0.2802,11.3072,0.2361,0.2260,11.8048,13.2463,0.2677,0.2890,10.2153,0.2598,0.3214,11.3220,0.1458,0.1268,12.2097,13.4138,0.2416,0.3219,10.7168,0.2727,0.4026,11.6095,0.2968,0.3224,12.4636,13.2914,0.2368,0.2453,9.9280,0.2020,0.3394,11.2734,0.2357,0.4154,12.1614,13.3167,0.2645,0.9342,9.9983,0.2967,1.3087,11.3660,0.3285,1.4999,12.5455,40.2016,0.7314,30.6321,0.0842,172.3047,0.0000,3.7052,113.4833,48.1175,48.8716,0.1619,0.1795,0.1573,0.1772,0.0999,0.0663,0.3554,0.2365,0.2048,0.2770,0.2276,0.3046,2.2796,0.9335,0.7023,0.9967,1.2812,2.6795,2.1322,2.3902,2.5237,1.4763,1.0990,1.2890,1.0216,1.1499,1.0021,1.0121,0.8757,0.4438,1.1411,1.0308,1.0100,1.0567,1.0360,1.0221,1.0378,1.0376,1.0386,0.9085,0.9703,0.9987,1.0605,1.0059,0.9739,1.0290,0.9964,0.9732,2.3358,0.8240,0.3374,0.5044,0.9984,6.0696,7.7048,8.2109,14.1383,1.6416,0.9632,1.4049,1.0571,0.8264,0.5448,0.3094,0.2456,0.0845,0.9134,1.7965,2.3709,1.2831,1.0400,0.6724
2024-11-01,13.3685,0.1631,0.1868,9.5870,0.1444,0.1885,10.9209,0.1681,0.1712,12.1848,13.2559,0.1113,0.0675,9.6806,0.1490,0.1566,11.2584,0.2312,0.7759,12.3661,13.2599,0.1714,0.6096,8.9204,0.1520,0.9721,10.7034,0.1475,1.2041,12.1638,13.3394,0.0718,0.0818,8.4366,0.1552,0.2296,10.5666,0.2412,0.5117,12.0106,13.3430,0.1120,0.1337,9.1295,0.1164,0.1555,10.8114,0.0854,0.1262,12.0452,13.1867,0.0807,0.0787,8.5757,0.0640,0.1178,10.2384,0.0592,0.0848,11.6557,13.3523,0.3548,0.5160,8.9846,0.2977,0.3792,10.5569,0.3814,0.4466,11.8358,13.1340,0.2394,0.2529,9.8383,0.2306,0.2733,10.6071,0.2350,0.2219,11.1669,13.2057,0.2630,0.2789,9.4743,0.2583,0.3139,10.5936,0.1439,0.1231,11.5453,13.3669,0.2365,0.3107,10.0112,0.2705,0.3954,10.9512,0.2953,0.3167,11.8852,13.2548,0.2327,0.2361,9.1111,0.2010,0.3307,10.5384,0.2334,0.4059,11.5100,13.2783,0.2580,0.9008,9.2169,0.2946,1.2841,10.6803,0.3243,1.4584,11.9167,39.0239,0.7245,28.4746,0.0772,157.2762,0.0000,1.6641,92.9479,47.0584,47.9152,0.1609,0.1807,0.1546,0.1774,0.0998,0.0658,0.3538,0.2350,0.2023,0.2744,0.2251,0.3003,2.2716,0.9300,0.6968,0.9941,1.2802,2.7070,2.1244,2.3747,2.4908,1.5007,1.1006,1.2914,1.0297,1.1481,1.0077,1.0192,0.8767,0.4437,1.1590,1.0340,1.0146,1.0617,1.0415,1.0267,1.0445,1.0456,1.0437,0.8955,0.9638,0.9958,1.0756,1.0113,0.9745,1.0352,0.9922,0.9689,2.2893,0.8212,0.3346,0.5048,1.0070,6.1504,7.7511,8.2545,14.1967,1.6603,0.9590,1.4102,1.0690,0.8279,0.5477,0.3098,0.2444,0.0844,0.9072,1.8105,2.3503,1.2894,1.0447,0.6735
2024-11-02,13.3870,0.1624,0.1841,9.0677,0.1437,0.1853,10.3446,0.1676,0.1684,11.6349,13.2818,0.1109,0.0665,9.1436,0.1485,0.1553,10.6681,0.2344,0.7793,11.8026,13.2713,0.1704,0.6045,8.5280,0.1509,0.9569,10.1465,0.1453,1.1914,11.5628,13.3558,0.0720,0.0831,8.2253,0.1549,0.2269,10.0464,0.2419,0.5076,11.4601,13.3593,0.1116,0.1323,8.7386,0.1166,0.1532,10.2299,0.0858,0.1252,11.4693,13.1950,0.0804,0.0779,8.1990,0.0636,0.1159,9.6579,0.0590,0.0838,11.0497,13.3584,0.3529,0.5060,8.5277,0.2963,0.3729,10.0156,0.3797,0.4407,11.3075,13.1506,0.2368,0.2482,9.2986,0.2291,0.2683,10.0461,0.2338,0.2188,10.6203,13.2309,0.2589,0.2721,8.9934,0.2564,0.3075,10.0240,0.1422,0.1198,10.9795,13.3869,0.2315,0.3018,9.4851,0.2680,0.3885,10.3910,0.2940,0.3115,11.3466,13.2753,0.2290,0.2292,8.5910,0.2000,0.3229,9.9139,0.2314,0.3972,10.9005,13.2965,0.2531,0.8792,8.7853,0.2927,1.2620,10.0984,0.3203,1.4214,11.3347,43.6396,0.6046,28.3367,0.0767,131.7908,0.0000,2.3630,175.7660,47.3349,47.8273,0.1603,0.1821,0.1530,0.1777,0.0999,0.0655,0.3521,0.2334,0.2000,0.2719,0.2229,0.2966,2.2564,0.9278,0.6929,0.9935,1.2740,2.7327,2.1185,2.3739,2.4628,1.5243,1.1057,1.2915,1.0342,1.1465,1.0110,1.0231,0.8761,0.4441,1.1300,1.0303,1.0153,1.0497,1.0429,1.0291,1.0467,1.0509,1.0465,0.8970,0.9637,0.9966,1.0772,1.0159,0.9772,1.0312,0.9930,0.9687,2.2233,0.8167,0.3319,0.5030,1.0136,6.2222,7.7675,8.2575,14.2131,1.6763,0.9598,1.4148,1.0807,0.8315,0.5513,0.3096,0.2436,0.0843,0.9024,1.8218,2.3356,1.2953,1.0473,0.6742
2024-11-03,13.4375,0.1640,0.1891,9.6609,0.1440,0.1869,10.4805,0.1675,0.1681,11.4202,13.3456,0.1123,0.0688,9.8802,0.1492,0.1582,10.8003,0.2384,0.7915,11.6254,13.3147,0.1744,0.6289,9.7502,0.1530,0.9737,10.6835,0.1464,1.1991,11.5885,13.4155,0.0734,0.0877,9.4202,0.1559,0.2314,10.4642,0.2427,0.5108,11.4061,13.4159,0.1129,0.1373,9.6364,0.1164,0.1557,10.4999,0.0869,0.1265,11.3697,13.2092,0.0819,0.0820,9.5675,0.0642,0.1195,10.3084,0.0592,0.0852,11.1901,13.4050,0.3522,0.5179,9.4016,0.2961,0.3762,10.2249,0.3788,0.4350,11.1466,13.1770,0.2355,0.2523,9.7512,0.2282,0.2697,10.1554,0.2331,0.2188,10.5188,13.2879,0.2574,0.2775,9.7823,0.2553,0.3097,10.3175,0.1407,0.1185,10.9170,13.4605,0.2279,0.3041,9.9543,0.2666,0.3910,10.5415,0.2930,0.3099,11.2052,13.3240,0.2266,0.2312,9.3861,0.1992,0.3230,10.0948,0.2294,0.3939,10.7560,13.3486,0.2532,0.8973,9.7760,0.2938,1.2727,10.4683,0.3177,1.4071,11.2799,43.7457,0.7570,36.0346,0.1050,64.6033,0.1280,3.4727,247.7351,48.6169,49.0031,0.1607,0.1846,0.1550,0.1787,0.1007,0.0661,0.3515,0.2325,0.1985,0.2701,0.2212,0.2956,2.2338,0.9240,0.6899,0.9948,1.2823,2.7447,2.1287,2.3850,2.4728,1.5452,1.1106,1.2928,1.0395,1.1457,1.0162,1.0169,0.8688,0.4428,1.0279,1.0016,1.0012,1.0256,1.0286,1.0225,1.0202,1.0365,1.0356,0.9441,0.9699,0.9948,1.0353,1.0052,0.9779,1.0016,0.9856,0.9678,2.1563,0.8075,0.3291,0.5009,1.0162,6.2577,7.6695,8.1474,14.0737,1.7028,0.9620,1.4036,1.0903,0.8348,0.5556,0.3093,0.2433,0.0842,0.8995,1.8321,2.3449,1.3011,1.0513,0.6716
2024-11-04,13.4097,0.1640,0.1883,9.5522,0.1443,0.1871,10.4878,0.1680,0.1687,11.4085,13.3034,0.1125,0.0686,9.7289,0.1498,0.1606,10.8071,0.2432,0.8078,11.6301,13.2798,0.1732,0.6232,9.2534,0.1525,0.9735,10.5152,0.1485,1.2043,11.5607,13.4104,0.0726,0.0842,8.9595,0.1560,0.2313,10.3596,0.2440,0.5136,11.3743,13.3780,0.1128,0.1361,9.3865,0.1164,0.1558,10.4985,0.0879,0.1281,11.3895,13.1933,0.0818,0.0816,9.2855,0.0642,0.1197,10.3240,0.0593,0.0863,11.2511,13.3708,0.3514,0.5116,9.0900,0.2955,0.3746,10.1497,0.3784,0.4369,11.1081,13.1495,0.2352,0.2510,9.6592,0.2282,0.2690,10.1504,0.2330,0.2190,10.5192,13.2449,0.2649,0.2830,9.6159,0.2550,0.3091,10.3002,0.1395,0.1175,10.9296,13.4351,0.2309,0.3041,9.7033,0.2658,0.3896,10.4237,0.2924,0.3088,11.1392,13.3035,0.2288,0.2315,9.1555,0.1986,0.3214,10.0822,0.2290,0.3928,10.7734,13.3080,0.2583,0.9124,9.3900,0.2936,1.2676,10.3373,0.3156,1.3927,11.2330,39.7731,0.7061,30.0340,0.0821,119.8208,0.0000,2.3448,125.8906,47.2046,47.9192,0.1611,0.1872,0.1557,0.1792,0.1012,0.0662,0.3509,0.2324,0.1997,0.2704,0.2214,0.2958,2.2607,0.9249,0.6883,0.9979,1.2875,2.7674,2.1176,2.3746,2.5029,1.5220,1.1115,1.2939,1.0277,1.1490,1.0174,1.0253,0.8683,0.4420,1.0734,1.0125,1.0030,1.0367,1.0294,1.0211,0.9980,1.0186,1.0275,0.9363,0.9737,0.9972,1.0539,1.0073,0.9770,1.0264,0.9965,0.9730,2.2376,0.8087,0.3285,0.5044,1.0310,6.3080,7.6350,8.1324,13.9613,1.6821,0.9615,1.4148,1.0834,0.8374,0.5578,0.3102,0.2438,0.0844,0.8990,1.8491,2.3527,1.2978,1.0496,0.6751
2024-11-05,13.4344,0.1625,0.1816,8.5990,0.1435,0.1831,9.8948,0.1678,0.1672,11.0873,13.3322,0.1111,0.0661,8.5973,0.1495,0.1593,10.1988,0.2472,0.8153,11.2751,13.3019,0.1685,0.5971,7.6680,0.1504,0.9475,9.5607,0.1478,1.1937,11.0173,13.4430,0.0716,0.0802,7.2715,0.1553,0.2260,9.5413,0.2447,0.5103,10.9362,13.3916,0.1121,0.1301,8.0776,0.1167,0.1521,9.7834,0.0884,0.1277,10.9766,13.1595,0.0801,0.0769,7.4976,0.0635,0.1152,9.2908,0.0591,0.0851,10.6606,13.3832,0.3503,0.4906,7.7211,0.2943,0.3660,9.4657,0.3773,0.4338,10.7325,13.2394,0.2357,0.2446,8.8089,0.2275,0.2636,9.5811,0.2326,0.2167,10.1164,13.2726,0.2636,0.2717,8.3898,0.2549,0.3025,9.5774,0.1383,0.1152,10.5166,13.4725,0.2321,0.2967,8.7739,0.2646,0.3822,9.7857,0.2915,0.3048,10.7443,13.3137,0.2294,0.2245,8.0021,0.1983,0.3142,9.4480,0.2274,0.3870,10.3882,13.3131,0.2557,0.8782,7.8840,0.2916,1.2372,9.4939,0.3125,1.3612,10.7565,33.8274,0.8841,30.2521,0.0828,69.8806,0.1181,2.3806,163.1576,44.1990,45.1540,0.1604,0.1888,0.1536,0.1791,0.1014,0.0654,0.3498,0.2321,0.1988,0.2699,0.2206,0.2931,2.2692,0.9239,0.6856,0.9912,1.2805,2.7949,2.1046,2.3680,2.5020,1.5092,1.1121,1.2944,1.0271,1.1476,1.0231,1.0308,0.8743,0.4426,1.1933,1.0374,1.0140,1.0648,1.0426,1.0273,1.0245,1.0294,1.0336,0.8795,0.9671,0.9989,1.0955,1.0165,0.9767,1.0672,1.0089,0.9777,2.2667,0.8104,0.3275,0.5081,1.0475,6.3863,7.7714,8.2219,14.0232,1.6533,0.9577,1.4229,1.0875,0.8396,0.5605,0.3094,0.2445,0.0846,0.8955,1.8608,2.3479,1.2959,1.0521,0.6783
