year,strip_group,location,strip,event_id,sensor_col,logger_position,depth_index,depth_inches,irrigation_start,irrigation_end,bottom_response_delay_hr,time_to_peak_hours,time_to_plateau_hours,event_duration_hours,gallons_strip,flag_pre_start_response,flag_unexplained_pre_start_response,likely_precip_driven_pre_start_response,possible_battery_or_logger_issue,vwc_missing_fraction_pre_start_window,battery_col,total_precip_in_pre_start_window,trustworthy_event,trustworthy_reason,trustworthy_min_bottom_response_delay_hr,battery_pre_start_min_v,battery_event_min_v
2024,S3_S4,east,S4,2024-05-17_S3_S4_09c73fc7,VWC_3_raw_S4_B,B,3,18,2024-05-17 13:31:00,2024-05-17 19:09:00,5.2333,5.2333,14.7333,5.6333,47550.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,13.312,13.277
2024,S3_S4,east,S4,2024-06-28_S3_S4_14b9d993,VWC_1_raw_S4_B,B,1,6,2024-06-28 08:19:00,2024-06-28 14:44:00,5.9333,5.9333,13.4333,6.4167,39650.0,False,False,False,False,0.0,BattV_Min_S4_B,0.2,True,ok,0.5,12.443,12.487
2024,S3_S4,east,S4,2024-06-28_S3_S4_14b9d993,VWC_2_raw_S4_B,B,2,12,2024-06-28 08:19:00,2024-06-28 14:44:00,5.1833,5.1833,17.1833,6.4167,39650.0,False,False,False,False,0.0,BattV_Min_S4_B,0.2,True,ok,0.5,12.443,12.487
2024,S3_S4,east,S4,2024-06-28_S3_S4_14b9d993,VWC_3_raw_S4_B,B,3,18,2024-06-28 08:19:00,2024-06-28 14:44:00,5.9333,5.9333,11.1833,6.4167,39650.0,False,False,False,False,0.0,BattV_Min_S4_B,0.2,True,ok,0.5,12.443,12.487
2024,S3_S4,east,S4,2024-07-26_S3_S4_fd133a4c,VWC_2_raw_S4_B,B,2,12,2024-07-26 19:02:00,2024-07-27 07:21:00,22.9667,22.9667,23.2167,12.3167,71850.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.247,12.216
2024,S3_S4,east,S4,2024-08-09_S3_S4_fd100e26,VWC_1_raw_S4_B,B,1,6,2024-08-09 08:45:00,2024-08-09 15:50:00,11.75,11.75,12.0,7.0833,46900.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.127,12.133
2024,S3_S4,east,S4,2024-08-09_S3_S4_fd100e26,VWC_2_raw_S4_B,B,2,12,2024-08-09 08:45:00,2024-08-09 15:50:00,23.0,23.0,35.25,7.0833,46900.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.127,12.133
2024,S3_S4,east,S4,2024-08-23_S3_S4_0b64e5f5,VWC_1_raw_S4_B,B,1,6,2024-08-23 09:32:00,2024-08-23 15:04:00,17.7167,17.7167,20.7167,5.5333,30150.0,False,False,False,False,0.0,BattV_Min_S4_B,0.02,True,ok,0.5,11.835,11.941
2024,S3_S4,east,S4,2024-08-23_S3_S4_0b64e5f5,VWC_2_raw_S4_B,B,2,12,2024-08-23 09:32:00,2024-08-23 15:04:00,22.2167,22.2167,25.2167,5.5333,30150.0,False,False,False,False,0.0,BattV_Min_S4_B,0.02,True,ok,0.5,11.835,11.941
2024,S3_S4,east,S4,2024-09-06_S3_S4_9e0ce675,VWC_1_raw_S4_B,B,1,6,2024-09-06 09:33:00,2024-09-06 16:29:00,5.7,5.7,9.7,6.9333,48950.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,11.752,11.69
2024,S3_S4,east,S4,2024-09-06_S3_S4_9e0ce675,VWC_2_raw_S4_B,B,2,12,2024-09-06 09:33:00,2024-09-06 16:29:00,8.2,8.2,12.2,6.9333,48950.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,11.752,11.69
2024,S3_S4,east,S4,2024-09-20_S3_S4_032d9e33,VWC_1_raw_S4_B,B,1,6,2024-09-20 14:27:00,2024-09-20 17:52:00,0.8,0.8,,3.4167,16450.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,11.552,11.57
2024,S3_S4,east,S4,2024-09-20_S3_S4_032d9e33,VWC_2_raw_S4_B,B,2,12,2024-09-20 14:27:00,2024-09-20 17:52:00,7.8,7.8,9.3,3.4167,16450.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,11.552,11.57
2024,S3_S4,east,S4,2024-09-20_S3_S4_032d9e33,VWC_3_raw_S4_B,B,3,18,2024-09-20 14:27:00,2024-09-20 17:52:00,11.55,11.55,,3.4167,16450.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,11.552,11.57
2024,S3_S4,east,S4,2024-10-04_S3_S4_bf53dc9a,VWC_1_raw_S4_B,B,1,6,2024-10-04 11:55:00,2024-10-04 18:02:00,5.8333,5.8333,20.5833,6.1167,47200.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,11.165,11.286
2024,S3_S4,east,S4,2024-10-04_S3_S4_bf53dc9a,VWC_2_raw_S4_B,B,2,12,2024-10-04 11:55:00,2024-10-04 18:02:00,5.8333,5.8333,13.5833,6.1167,47200.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,11.165,11.286
2024,S3_S4,east,S4,2024-10-04_S3_S4_bf53dc9a,VWC_3_raw_S4_B,B,3,18,2024-10-04 11:55:00,2024-10-04 18:02:00,7.0833,7.0833,13.0833,6.1167,47200.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,11.165,11.286
2024,S1_S2,west,S1,2024-06-01_S1_S2_ef46e32f,VWC_1_raw_S1_B,B,1,6,2024-06-01 18:05:00,2024-06-02 07:46:00,15.4167,15.4167,19.4167,13.6833,81250.0,True,True,False,False,0.0,BattV_Min_S1_B,0.0,False,unexplained_pre_start_response,0.5,13.33,12.768
2024,S1_S2,west,S2,2024-05-11_S1_S2_4c1cd284,VWC_2_raw_S2_B,B,2,12,2024-05-11 06:55:00,2024-05-11 16:18:00,0.0833,0.0833,,9.3833,66500.0,False,False,False,False,0.0,BattV_Min_S2_B,0.0,False,bottom_response_too_early,0.5,12.786,12.762
2024,S3_S4,east,S4,2024-07-26_S3_S4_fd133a4c,VWC_1_raw_S4_B,B,1,6,2024-07-26 19:02:00,2024-07-27 07:21:00,21.9667,21.9667,22.9667,12.3167,71850.0,True,True,False,False,0.0,BattV_Min_S4_B,0.0,False,unexplained_pre_start_response,0.5,12.247,12.216
2025,S1_S2,west,S1,2025-04-20_S1_S2_f3457ada,VWC_1_raw_S1_B,B,1,6,2025-04-20 08:15:00,2025-04-21 06:28:00,10.25,10.25,14.25,22.2167,132300.0,False,False,False,False,0.0,BattV_Min_S1_B,0.0,True,ok,0.5,12.668,12.736
2025,S1_S2,west,S1,2025-04-20_S1_S2_f3457ada,VWC_2_raw_S1_B,B,2,12,2025-04-20 08:15:00,2025-04-21 06:28:00,11.25,11.25,15.25,22.2167,132300.0,False,False,False,False,0.0,BattV_Min_S1_B,0.0,True,ok,0.5,12.668,12.736
2025,S1_S2,west,S1,2025-04-20_S1_S2_f3457ada,VWC_3_raw_S1_B,B,3,18,2025-04-20 08:15:00,2025-04-21 06:28:00,11.0,11.0,15.0,22.2167,132300.0,False,False,False,False,0.0,BattV_Min_S1_B,0.0,True,ok,0.5,12.668,12.736
2025,S1_S2,west,S1,2025-05-16_S1_S2_799859ac,VWC_1_raw_S1_B,B,1,6,2025-05-16 15:36:41,2025-05-17 07:37:42,19.6386,19.6386,23.1386,16.0169,92450.0,False,False,False,False,0.0,BattV_Min_S1_B,0.0,True,ok,0.5,13.494,12.704
2025,S1_S2,west,S1,2025-05-16_S1_S2_799859ac,VWC_2_raw_S1_B,B,2,12,2025-05-16 15:36:41,2025-05-17 07:37:42,19.6386,19.6386,28.6386,16.0169,92450.0,False,False,False,False,0.0,BattV_Min_S1_B,0.0,True,ok,0.5,13.494,12.704
2025,S1_S2,west,S1,2025-05-16_S1_S2_799859ac,VWC_3_raw_S1_B,B,3,18,2025-05-16 15:36:41,2025-05-17 07:37:42,17.8886,17.8886,29.1386,16.0169,92450.0,False,False,False,False,0.0,BattV_Min_S1_B,0.0,True,ok,0.5,13.494,12.704
2025,S1_S2,west,S1,2025-05-28_S1_S2_ca363c43,VWC_1_raw_S1_B,B,1,6,2025-05-28 18:58:00,2025-05-29 07:30:00,15.7833,15.7833,23.0333,12.5333,64250.0,False,False,False,False,0.0,BattV_Min_S1_B,0.0,True,ok,0.5,13.327,12.754
2025,S1_S2,west,S1,2025-05-28_S1_S2_ca363c43,VWC_2_raw_S1_B,B,2,12,2025-05-28 18:58:00,2025-05-29 07:30:00,14.2833,14.2833,16.0333,12.5333,64250.0,False,False,False,False,0.0,BattV_Min_S1_B,0.0,True,ok,0.5,13.327,12.754
2025,S1_S2,west,S1,2025-05-28_S1_S2_ca363c43,VWC_3_raw_S1_B,B,3,18,2025-05-28 18:58:00,2025-05-29 07:30:00,23.2833,23.2833,33.0333,12.5333,64250.0,False,False,False,False,0.0,BattV_Min_S1_B,0.0,True,ok,0.5,13.327,12.754
2025,S1_S2,west,S1,2025-06-27_S1_S2_ff537961,VWC_2_raw_S1_B,B,2,12,2025-06-27 15:33:00,2025-06-28 07:49:00,12.2,12.2,17.2,16.2667,95500.0,False,False,False,False,0.0,BattV_Min_S1_B,0.0,True,ok,0.5,13.283,12.723
2025,S1_S2,west,S1,2025-06-27_S1_S2_ff537961,VWC_3_raw_S1_B,B,3,18,2025-06-27 15:33:00,2025-06-28 07:49:00,15.2,15.2,19.2,16.2667,95500.0,False,False,False,False,0.0,BattV_Min_S1_B,0.0,True,ok,0.5,13.283,12.723
2025,S1_S2,west,S1,2025-07-26_S1_S2_98e2053f,VWC_1_raw_S1_B,B,1,6,2025-07-26 08:45:00,2025-07-26 17:50:00,10.0,10.0,19.0,9.0833,53225.0,False,False,False,False,0.0,BattV_Min_S1_B,0.0,True,ok,0.5,12.733,13.274
2025,S1_S2,west,S1,2025-07-26_S1_S2_98e2053f,VWC_2_raw_S1_B,B,2,12,2025-07-26 08:45:00,2025-07-26 17:50:00,10.0,10.0,14.0,9.0833,53225.0,False,False,False,False,0.0,BattV_Min_S1_B,0.0,True,ok,0.5,12.733,13.274
2025,S1_S2,west,S1,2025-07-26_S1_S2_98e2053f,VWC_3_raw_S1_B,B,3,18,2025-07-26 08:45:00,2025-07-26 17:50:00,9.75,9.75,25.0,9.0833,53225.0,False,False,False,False,0.0,BattV_Min_S1_B,0.0,True,ok,0.5,12.733,13.274
2025,S1_S2,west,S1,2025-08-22_S1_S2_9f8675d7,VWC_1_raw_S1_B,B,1,6,2025-08-22 09:07:00,2025-08-22 19:04:00,20.1333,20.1333,20.3833,9.95,30625.0,False,False,False,False,0.0,BattV_Min_S1_B,0.0,True,ok,0.5,12.782,13.228
2025,S1_S2,west,S1,2025-08-22_S1_S2_9f8675d7,VWC_2_raw_S1_B,B,2,12,2025-08-22 09:07:00,2025-08-22 19:04:00,23.8833,23.8833,25.6333,9.95,30625.0,False,False,False,False,0.0,BattV_Min_S1_B,0.0,True,ok,0.5,12.782,13.228
2025,S1_S2,west,S1,2025-08-22_S1_S2_9f8675d7,VWC_3_raw_S1_B,B,3,18,2025-08-22 09:07:00,2025-08-22 19:04:00,23.6333,23.6333,29.1333,9.95,30625.0,False,False,False,False,0.0,BattV_Min_S1_B,0.0,True,ok,0.5,12.782,13.228
2025,S1_S2,west,S1,2025-09-20_S1_S2_81d8ab0f,VWC_1_raw_S1_B,B,1,6,2025-09-20 10:42:00,2025-09-20 17:31:00,8.8,8.8,14.55,6.8167,86100.0,False,False,False,False,0.0,BattV_Min_S1_B,0.0,True,ok,0.5,12.744,13.37
2025,S1_S2,west,S1,2025-09-20_S1_S2_81d8ab0f,VWC_2_raw_S1_B,B,2,12,2025-09-20 10:42:00,2025-09-20 17:31:00,16.05,16.05,20.3,6.8167,86100.0,False,False,False,False,0.0,BattV_Min_S1_B,0.0,True,ok,0.5,12.744,13.37
2025,S1_S2,west,S1,2025-09-20_S1_S2_81d8ab0f,VWC_3_raw_S1_B,B,3,18,2025-09-20 10:42:00,2025-09-20 17:31:00,10.05,10.05,14.05,6.8167,86100.0,False,False,False,False,0.0,BattV_Min_S1_B,0.0,True,ok,0.5,12.744,13.37
2025,S1_S2,west,S2,2025-04-20_S1_S2_f3457ada,VWC_1_raw_S2_B,B,1,6,2025-04-20 08:15:00,2025-04-21 06:28:00,23.75,23.75,24.0,22.2167,132300.0,False,False,False,False,0.0,BattV_Min_S2_B,0.0,True,ok,0.5,12.6,12.341
2025,S1_S2,west,S2,2025-04-20_S1_S2_f3457ada,VWC_2_raw_S2_B,B,2,12,2025-04-20 08:15:00,2025-04-21 06:28:00,24.0,24.0,24.25,22.2167,132300.0,False,False,False,False,0.0,BattV_Min_S2_B,0.0,True,ok,0.5,12.6,12.341
2025,S1_S2,west,S2,2025-04-20_S1_S2_f3457ada,VWC_3_raw_S2_B,B,3,18,2025-04-20 08:15:00,2025-04-21 06:28:00,24.0,24.0,24.25,22.2167,132300.0,False,False,False,False,0.0,BattV_Min_S2_B,0.0,True,ok,0.5,12.6,12.341
2025,S1_S2,west,S2,2025-05-16_S1_S2_799859ac,VWC_1_raw_S2_B,B,1,6,2025-05-16 15:36:41,2025-05-17 07:37:42,18.1386,18.1386,20.1386,16.0169,92450.0,False,False,False,False,0.0,BattV_Min_S2_B,0.0,True,ok,0.5,13.455,12.486
2025,S1_S2,west,S2,2025-05-16_S1_S2_799859ac,VWC_2_raw_S2_B,B,2,12,2025-05-16 15:36:41,2025-05-17 07:37:42,18.8886,18.8886,20.1386,16.0169,92450.0,False,False,False,False,0.0,BattV_Min_S2_B,0.0,True,ok,0.5,13.455,12.486
2025,S1_S2,west,S2,2025-05-16_S1_S2_799859ac,VWC_3_raw_S2_B,B,3,18,2025-05-16 15:36:41,2025-05-17 07:37:42,18.8886,18.8886,19.8886,16.0169,92450.0,False,False,False,False,0.0,BattV_Min_S2_B,0.0,True,ok,0.5,13.455,12.486
2025,S1_S2,west,S2,2025-05-28_S1_S2_ca363c43,VWC_1_raw_S2_B,B,1,6,2025-05-28 18:58:00,2025-05-29 07:30:00,18.7833,18.7833,33.0333,12.5333,64250.0,False,False,False,False,0.0,BattV_Min_S2_B,0.0,True,ok,0.5,13.253,12.676
2025,S1_S2,west,S2,2025-05-28_S1_S2_ca363c43,VWC_2_raw_S2_B,B,2,12,2025-05-28 18:58:00,2025-05-29 07:30:00,18.5333,18.5333,18.7833,12.5333,64250.0,False,False,False,False,0.0,BattV_Min_S2_B,0.0,True,ok,0.5,13.253,12.676
2025,S1_S2,west,S2,2025-05-28_S1_S2_ca363c43,VWC_3_raw_S2_B,B,3,18,2025-05-28 18:58:00,2025-05-29 07:30:00,15.2833,15.2833,15.5333,12.5333,64250.0,False,False,False,False,0.0,BattV_Min_S2_B,0.0,True,ok,0.5,13.253,12.676
2025,S1_S2,west,S2,2025-06-27_S1_S2_ff537961,VWC_1_raw_S2_B,B,1,6,2025-06-27 15:33:00,2025-06-28 07:49:00,16.95,16.95,17.2,16.2667,95500.0,False,False,False,False,0.0,BattV_Min_S2_B,0.0,True,ok,0.5,13.248,12.386
2025,S1_S2,west,S2,2025-06-27_S1_S2_ff537961,VWC_2_raw_S2_B,B,2,12,2025-06-27 15:33:00,2025-06-28 07:49:00,23.7,23.7,23.95,16.2667,95500.0,False,False,False,False,0.0,BattV_Min_S2_B,0.0,True,ok,0.5,13.248,12.386
2025,S1_S2,west,S2,2025-06-27_S1_S2_ff537961,VWC_3_raw_S2_B,B,3,18,2025-06-27 15:33:00,2025-06-28 07:49:00,20.2,20.2,20.45,16.2667,95500.0,False,False,False,False,0.0,BattV_Min_S2_B,0.0,True,ok,0.5,13.248,12.386
2025,S1_S2,west,S2,2025-07-26_S1_S2_98e2053f,VWC_1_raw_S2_B,B,1,6,2025-07-26 08:45:00,2025-07-26 17:50:00,12.5,12.5,16.5,9.0833,53225.0,False,False,False,False,0.0,BattV_Min_S2_B,0.0,True,ok,0.5,12.675,12.681
2025,S1_S2,west,S2,2025-07-26_S1_S2_98e2053f,VWC_2_raw_S2_B,B,2,12,2025-07-26 08:45:00,2025-07-26 17:50:00,17.0,17.0,25.75,9.0833,53225.0,False,False,False,False,0.0,BattV_Min_S2_B,0.0,True,ok,0.5,12.675,12.681
2025,S1_S2,west,S2,2025-07-26_S1_S2_98e2053f,VWC_3_raw_S2_B,B,3,18,2025-07-26 08:45:00,2025-07-26 17:50:00,11.5,11.5,11.75,9.0833,53225.0,False,False,False,False,0.0,BattV_Min_S2_B,0.0,True,ok,0.5,12.675,12.681
2025,S1_S2,west,S2,2025-08-22_S1_S2_9f8675d7,VWC_1_raw_S2_B,B,1,6,2025-08-22 09:07:00,2025-08-22 19:04:00,13.1333,13.1333,24.3833,9.95,30625.0,False,False,False,False,0.0,BattV_Min_S2_B,0.0,True,ok,0.5,12.707,12.749
2025,S1_S2,west,S2,2025-08-22_S1_S2_9f8675d7,VWC_2_raw_S2_B,B,2,12,2025-08-22 09:07:00,2025-08-22 19:04:00,13.1333,13.1333,22.8833,9.95,30625.0,False,False,False,False,0.0,BattV_Min_S2_B,0.0,True,ok,0.5,12.707,12.749
2025,S1_S2,west,S2,2025-08-22_S1_S2_9f8675d7,VWC_3_raw_S2_B,B,3,18,2025-08-22 09:07:00,2025-08-22 19:04:00,13.1333,13.1333,17.1333,9.95,30625.0,False,False,False,False,0.0,BattV_Min_S2_B,0.0,True,ok,0.5,12.707,12.749
2025,S1_S2,west,S2,2025-09-20_S1_S2_81d8ab0f,VWC_1_raw_S2_B,B,1,6,2025-09-20 10:42:00,2025-09-20 17:31:00,11.8,11.8,22.8,6.8167,86100.0,False,False,False,False,0.0,BattV_Min_S2_B,0.0,True,ok,0.5,12.633,13.334
2025,S1_S2,west,S2,2025-09-20_S1_S2_81d8ab0f,VWC_2_raw_S2_B,B,2,12,2025-09-20 10:42:00,2025-09-20 17:31:00,9.8,9.8,17.8,6.8167,86100.0,False,False,False,False,0.0,BattV_Min_S2_B,0.0,True,ok,0.5,12.633,13.334
2025,S1_S2,west,S2,2025-09-20_S1_S2_81d8ab0f,VWC_3_raw_S2_B,B,3,18,2025-09-20 10:42:00,2025-09-20 17:31:00,12.55,12.55,16.55,6.8167,86100.0,False,False,False,False,0.0,BattV_Min_S2_B,0.0,True,ok,0.5,12.633,13.334
2025,S3_S4,east,S3,2025-04-20_S3_S4_ead0e049,VWC_1_raw_S3_B,B,1,6,2025-04-20 08:15:00,2025-04-21 06:28:00,6.5,6.5,7.75,22.2167,132300.0,False,False,False,False,0.0,BattV_Min_S3_B,0.0,True,ok,0.5,12.502,12.57
2025,S3_S4,east,S3,2025-04-20_S3_S4_ead0e049,VWC_2_raw_S3_B,B,2,12,2025-04-20 08:15:00,2025-04-21 06:28:00,21.75,21.75,22.0,22.2167,132300.0,False,False,False,False,0.0,BattV_Min_S3_B,0.0,True,ok,0.5,12.502,12.57
2025,S3_S4,east,S3,2025-04-20_S3_S4_ead0e049,VWC_3_raw_S3_B,B,3,18,2025-04-20 08:15:00,2025-04-21 06:28:00,5.5,5.5,5.75,22.2167,132300.0,False,False,False,False,0.0,BattV_Min_S3_B,0.0,True,ok,0.5,12.502,12.57
2025,S3_S4,east,S3,2025-05-02_S3_S4_3cb33cbf,VWC_1_raw_S3_B,B,1,6,2025-05-02 19:10:02,2025-05-03 08:21:02,12.5828,12.5828,12.8328,13.1833,76750.0,False,False,False,False,0.0,BattV_Min_S3_B,0.0,True,ok,0.5,13.313,12.545
2025,S3_S4,east,S3,2025-05-02_S3_S4_3cb33cbf,VWC_2_raw_S3_B,B,2,12,2025-05-02 19:10:02,2025-05-03 08:21:02,12.5828,12.5828,12.8328,13.1833,76750.0,False,False,False,False,0.0,BattV_Min_S3_B,0.0,True,ok,0.5,13.313,12.545
2025,S3_S4,east,S3,2025-05-02_S3_S4_3cb33cbf,VWC_3_raw_S3_B,B,3,18,2025-05-02 19:10:02,2025-05-03 08:21:02,9.5828,9.5828,9.8328,13.1833,76750.0,False,False,False,False,0.0,BattV_Min_S3_B,0.0,True,ok,0.5,13.313,12.545
2025,S3_S4,east,S3,2025-05-28_S3_S4_120d46ab,VWC_1_raw_S3_B,B,1,6,2025-05-28 18:58:00,2025-05-29 07:30:00,15.0333,15.0333,15.2833,12.5333,64250.0,False,False,False,False,0.0,BattV_Min_S3_B,0.0,True,ok,0.5,13.236,12.655
2025,S3_S4,east,S3,2025-06-13_S3_S4_29345c78,VWC_1_raw_S3_B,B,1,6,2025-06-13 10:49:00,2025-06-13 19:16:00,11.9333,11.9333,12.1833,8.45,56900.0,False,False,False,False,0.0,BattV_Min_S3_B,0.0,True,ok,0.5,12.658,13.198
2025,S3_S4,east,S3,2025-06-13_S3_S4_29345c78,VWC_2_raw_S3_B,B,2,12,2025-06-13 10:49:00,2025-06-13 19:16:00,10.9333,10.9333,11.1833,8.45,56900.0,False,False,False,False,0.0,BattV_Min_S3_B,0.0,True,ok,0.5,12.658,13.198
2025,S3_S4,east,S3,2025-06-13_S3_S4_29345c78,VWC_3_raw_S3_B,B,3,18,2025-06-13 10:49:00,2025-06-13 19:16:00,13.4333,13.4333,13.6833,8.45,56900.0,False,False,False,False,0.0,BattV_Min_S3_B,0.0,True,ok,0.5,12.658,13.198
2025,S3_S4,east,S3,2025-06-28_S3_S4_d9252a87,VWC_1_raw_S3_B,B,1,6,2025-06-28 08:50:00,2025-06-28 16:15:00,13.1667,13.1667,13.4167,7.4167,43550.0,False,False,False,False,0.0,BattV_Min_S3_B,0.0,True,ok,0.5,12.613,13.168
2025,S3_S4,east,S3,2025-07-11_S3_S4_e179d57e,VWC_1_raw_S3_B,B,1,6,2025-07-11 08:30:00,2025-07-11 18:12:00,13.75,13.75,14.0,9.7,46400.0,False,False,False,False,0.0,BattV_Min_S3_B,0.0,True,ok,0.5,12.591,13.197
2025,S3_S4,east,S3,2025-07-11_S3_S4_e179d57e,VWC_2_raw_S3_B,B,2,12,2025-07-11 08:30:00,2025-07-11 18:12:00,13.5,13.5,13.75,9.7,46400.0,False,False,False,False,0.0,BattV_Min_S3_B,0.0,True,ok,0.5,12.591,13.197
2025,S3_S4,east,S3,2025-07-11_S3_S4_e179d57e,VWC_3_raw_S3_B,B,3,18,2025-07-11 08:30:00,2025-07-11 18:12:00,14.5,14.5,14.75,9.7,46400.0,False,False,False,False,0.0,BattV_Min_S3_B,0.0,True,ok,0.5,12.591,13.197
2025,S3_S4,east,S3,2025-07-26_S3_S4_b4053dcf,VWC_1_raw_S3_B,B,1,6,2025-07-26 08:45:00,2025-07-26 17:50:00,9.75,9.75,10.0,9.0833,53225.0,False,False,False,False,0.0,BattV_Min_S3_B,0.0,True,ok,0.5,12.612,13.22
2025,S3_S4,east,S3,2025-07-26_S3_S4_b4053dcf,VWC_2_raw_S3_B,B,2,12,2025-07-26 08:45:00,2025-07-26 17:50:00,9.75,9.75,14.75,9.0833,53225.0,False,False,False,False,0.0,BattV_Min_S3_B,0.0,True,ok,0.5,12.612,13.22
2025,S3_S4,east,S3,2025-07-26_S3_S4_b4053dcf,VWC_3_raw_S3_B,B,3,18,2025-07-26 08:45:00,2025-07-26 17:50:00,14.0,14.0,18.0,9.0833,53225.0,False,False,False,False,0.0,BattV_Min_S3_B,0.0,True,ok,0.5,12.612,13.22
2025,S3_S4,east,S3,2025-08-08_S3_S4_7c793582,VWC_1_raw_S3_B,B,1,6,2025-08-08 13:14:00,2025-08-08 19:28:00,7.7667,7.7667,8.0167,6.2333,38750.0,False,False,False,False,0.0,BattV_Min_S3_B,0.0,True,ok,0.5,13.244,13.201
2025,S3_S4,east,S3,2025-08-08_S3_S4_7c793582,VWC_2_raw_S3_B,B,2,12,2025-08-08 13:14:00,2025-08-08 19:28:00,6.7667,6.7667,7.0167,6.2333,38750.0,False,False,False,False,0.0,BattV_Min_S3_B,0.0,True,ok,0.5,13.244,13.201
2025,S3_S4,east,S3,2025-08-08_S3_S4_7c793582,VWC_3_raw_S3_B,B,3,18,2025-08-08 13:14:00,2025-08-08 19:28:00,11.2667,11.2667,15.2667,6.2333,38750.0,False,False,False,False,0.0,BattV_Min_S3_B,0.0,True,ok,0.5,13.244,13.201
2025,S3_S4,east,S3,2025-08-22_S3_S4_1b405e4b,VWC_1_raw_S3_B,B,1,6,2025-08-22 09:07:00,2025-08-22 19:04:00,10.8833,10.8833,18.8833,9.95,30625.0,False,False,False,False,0.0,BattV_Min_S3_B,0.0,True,ok,0.5,12.638,13.153
2025,S3_S4,east,S3,2025-08-22_S3_S4_1b405e4b,VWC_2_raw_S3_B,B,2,12,2025-08-22 09:07:00,2025-08-22 19:04:00,21.6333,21.6333,21.8833,9.95,30625.0,False,False,False,False,0.0,BattV_Min_S3_B,0.0,True,ok,0.5,12.638,13.153
2025,S3_S4,east,S3,2025-08-22_S3_S4_1b405e4b,VWC_3_raw_S3_B,B,3,18,2025-08-22 09:07:00,2025-08-22 19:04:00,10.8833,10.8833,14.8833,9.95,30625.0,False,False,False,False,0.0,BattV_Min_S3_B,0.0,True,ok,0.5,12.638,13.153
2025,S3_S4,east,S3,2025-09-20_S3_S4_f86ee2c5,VWC_1_raw_S3_B,B,1,6,2025-09-20 10:42:00,2025-09-20 17:31:00,7.8,7.8,8.8,6.8167,86100.0,False,False,False,False,0.0,BattV_Min_S3_B,0.0,True,ok,0.5,12.503,13.315
2025,S3_S4,east,S3,2025-09-20_S3_S4_f86ee2c5,VWC_2_raw_S3_B,B,2,12,2025-09-20 10:42:00,2025-09-20 17:31:00,11.3,11.3,25.05,6.8167,86100.0,False,False,False,False,0.0,BattV_Min_S3_B,0.0,True,ok,0.5,12.503,13.315
2025,S3_S4,east,S3,2025-09-20_S3_S4_f86ee2c5,VWC_3_raw_S3_B,B,3,18,2025-09-20 10:42:00,2025-09-20 17:31:00,15.05,15.05,19.05,6.8167,86100.0,False,False,False,False,0.0,BattV_Min_S3_B,0.0,True,ok,0.5,12.503,13.315
2025,S3_S4,east,S3,2025-10-04_S3_S4_4439230e,VWC_1_raw_S3_B,B,1,6,2025-10-04 10:12:00,2025-10-04 17:06:00,8.05,8.05,8.3,6.9,51800.0,False,False,False,False,0.0,BattV_Min_S3_B,0.0,True,ok,0.5,12.635,13.475
2025,S3_S4,east,S3,2025-10-04_S3_S4_4439230e,VWC_2_raw_S3_B,B,2,12,2025-10-04 10:12:00,2025-10-04 17:06:00,8.55,8.55,8.8,6.9,51800.0,False,False,False,False,0.0,BattV_Min_S3_B,0.0,True,ok,0.5,12.635,13.475
2025,S3_S4,east,S3,2025-10-04_S3_S4_4439230e,VWC_3_raw_S3_B,B,3,18,2025-10-04 10:12:00,2025-10-04 17:06:00,11.8,11.8,15.8,6.9,51800.0,False,False,False,False,0.0,BattV_Min_S3_B,0.0,True,ok,0.5,12.635,13.475
2025,S3_S4,east,S4,2025-04-20_S3_S4_ead0e049,VWC_1_raw_S4_B,B,1,6,2025-04-20 08:15:00,2025-04-21 06:28:00,8.25,8.25,11.75,22.2167,132300.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.763,12.778
2025,S3_S4,east,S4,2025-04-20_S3_S4_ead0e049,VWC_2_raw_S4_B,B,2,12,2025-04-20 08:15:00,2025-04-21 06:28:00,14.0,14.0,14.25,22.2167,132300.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.763,12.778
2025,S3_S4,east,S4,2025-04-20_S3_S4_ead0e049,VWC_3_raw_S4_B,B,3,18,2025-04-20 08:15:00,2025-04-21 06:28:00,9.5,9.5,18.75,22.2167,132300.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.763,12.778
